Dev ID,AI Interview completed date,Country,Job role,Resume Skills,AI vetted skills,AI Soft Skills Result,AI Coding test result,AI Proctoring score,Human Interview passed,Gender
35831,22/04/24 14:57,Bangladesh,Null,Null,Manual Testing: Junior | Web Automation Testing: Junior | API Testing: Junior,Average,Null,100,Null,Male
35836,22/04/24 16:00,Pakistan,Null,Null,Swift: Mid-level | SwiftUI: Mid-level | UIKit: Mid-level,Good,Mid-level,Null,TRUE,Male
35873,22/04/24 17:23,Null,CUSTOM,Null,Swift : Junior | Objective C : Junior,Good,Junior,Null,Null,Male
35924,22/04/24 20:48,Null,CUSTOM,Null,Swift : Junior | iOS : Mid-level,Average,Junior,79,Null,Male
35931,22/04/24 20:59,Null,CUSTOM,Null,Swift : Junior | iOS : Junior,Average,Junior,89,Null,Male
35731,22/04/24 8:36,Pakistan,Null,Null,SWIFT: Mid-level | IOS: Senior | XCODE: Junior,Good,Junior,100,TRUE,Male
35743,22/04/24 9:37,India .,Null,Null,"Python, Jupyter Notebooks: Mid-level | AI/ML, LLM, GenAI, OpenAI, HuggingFace: Mid-level | Project Managment: Junior",Good,Junior,83,Null,Male
40552,22/05/24 11:01,India,Null,Null,Creative Writing: Mid-level | Proofreading: Mid-level,Average,Null,100,TRUE,Male
40556,22/05/24 11:13,India,Null,Null,Maths: Junior | Physics: Not experienced | Management: Mid-level,Good,Null,Null,TRUE,Male
40562,22/05/24 11:36,Nigeria,Null,Null,English Grammar: Mid-level | Proofreading: Mid-level | English: Mid-level,Average,Null,98,Null,Male
40564,22/05/24 11:39,India,Null,Null,Creative Writing: Mid-level | Proofreading: Mid-level,Good,Null,56,TRUE,Female
40575,22/05/24 12:41,Pakistan,Null,Null,English Grammar: Mid-level | Proofreading: Mid-level | English: Senior,Good,Null,99,TRUE,Male
40597,22/05/24 13:53,United States,Null,Null,English Grammar (theoretical): Junior | English Semantics (theoretical): Junior | English Pragmatics (theoretical): Not experienced,Below Average,Null,Null,Null,Male
40584,22/05/24 16:08,Bangladesh,Null,Null,Creative Writing: Junior | Proofreading: Junior,Good,Null,Null,Null,Male
40623,22/05/24 16:33,United States,Null,Null,Node: Mid-level | React: Junior | PHP: Mid-level | SQL: Junior,Good,Mid-level,100,Null,Male
40655,22/05/24 18:48,South Africa,Null,Null,English Grammar: Junior | Proofreading: Junior | English: Mid-level,Good,Null,93,TRUE,Not determined
40661,22/05/24 19:11,Turkey,Null,Null,English Grammar (theoretical): Junior | English Semantics (theoretical): Junior | English Pragmatics (theoretical): Junior,Good,Null,89,Null,Female
40468,22/05/24 4:05,Nigeria,Null,Null,Spark: Junior | PostgreSQL: Junior | Oracle: Junior,Good,Null,97,TRUE,Male
39663,22/05/24 6:08,India,Null,Null,Maths : Not experienced | physics : Not experienced | chemistry: Not experienced,Not Experienced,Null,Null,Null,Female
40529,22/05/24 9:32,United States,Null,Null,English Grammar (theoretical): Junior | English Semantics (theoretical): Junior | English Pragmatics (theoretical): Junior,Good,Null,87,Null,Male
40538,22/05/24 9:45,India,Null,Null,Creative Writing: Junior | Proofreading: Junior,Good,Null,89,TRUE,Male
40531,22/05/24 9:57,India,Null,Null,Mathematics: Junior | Applied Mathematics: Junior | Advanced Mathematics: Senior,Good,Null,68,TRUE,Male
45324,22/06/24 10:03,India,CUSTOM,Null,Python : Junior | Fast API : Junior | EKS : Junior,Below Average,Junior,100,Null,Male
45336,22/06/24 11:16,India,CUSTOM,Null,LLM: Junior | RAG: Junior | Python: Junior,Below Average,Junior,Null,Null,Male
45345,22/06/24 13:01,Portugal,English,Null,Proofreading: Junior | Content Writing: Junior | English Grammar: Junior,Average,Null,84,Null,Female
44947,22/06/24 15:05,Pakistan,English,Null,Proofreading: Not experienced | Content Writing: Mid-level | English Grammar: Junior,Below Average,Null,Null,Null,Female
45356,22/06/24 16:29,India,CUSTOM,Null,LLM: Junior | RAG: Junior | Python: Mid-level,Average,Not experienced,100,Null,Male
45357,22/06/24 16:45,India,CUSTOM,Null,Python : Junior | Fast API : Junior | EKS: Mid-level,Below Average,Mid-level,99,Null,Male
45316,22/06/24 7:29,Philippines,English,Null,Proofreading: Junior | Content Writing: Junior | English Grammar: Junior,Below Average,Null,Null,Null,Female
47132,22/07/24 11:44,India,Software engineer Zs,Null,Python : Junior | Fast API : Mid-level,Good,Mid-level,63,Null,Male
47136,22/07/24 13:23,India,Null,Null,Python: Mid-level | FastAPI: Mid-level | EKS: Mid-level,Good,Senior,99,TRUE,Male
47151,22/07/24 17:03,India,Null,Null,"Java: Junior | Spring Boot: Junior | Data Structure, Low level, Design, AWS: Not experienced",Average,Null,100,Null,Male
5501,22/08/23 12:19,Null,Full Stack Developer LATAM,Null,PHP: Mid-level | React: Not experienced | AWS: Junior | MongoDB: Junior,Average,Null,86,Null,Male
5510,22/08/23 15:12,Null,Null,Null,NLP: Junior | Python: Mid-level | AI: Mid-level,Average,Null,100,TRUE,Male
5532,22/08/23 22:23,Null,Null,Null,Angular: Junior | Vue.js: Junior | .NET C#: Mid-level,Good,Null,91,Null,Male
5475,22/08/23 5:11,Nigeria,Null,Null,Laravel: Mid-level,Good,Null,97,TRUE,Male
5477,22/08/23 5:37,India,Null,Null,Qt: Mid-level | C: Mid-level | ORACLE: Junior | Project Management: Mid-level,Average,Null,99,TRUE,Not determined
5476,22/08/23 5:38,Null,Fullstack PHP,Null,PHP: Mid-level | React: Junior | MongoDB: Junior | AWS: Mid-level,Good,Null,100,Null,Male
5481,22/08/23 7:37,India,Null,Null,ActiveCampaign CRM: Expert | PipeDrive CRM: Expert | Close CRM: Expert,Good,Null,100,TRUE,Female
50057,22/08/24 10:53,France,SDG-Native French,Null,JSON: Junior | Python: Not experienced | JavaScript: Junior,Null,Senior,59,Null,female
50060,22/08/24 11:03,Brazil,"ProofReading, Content Writing and Copy Writing Interview",Null,ProofReading: Senior | Content Writing: Senior | Copy Writing: Mid-level,Null,Null,92,TRUE,Male
50062,22/08/24 11:18,Portugal,"Proofreading, Copywriting and Content writing Interview",Null,Proofreading: Senior | Copywriting: Senior | Content writing: Mid-level,Null,Null,89,TRUE,Female
50064,22/08/24 11:28,United Kingdom,"Proof Reading, Content Writing and CopyWriting Interview",Null,Proof Reading: Mid-level | Content Writing: Junior | CopyWriting: Mid-level,Null,Null,67,TRUE,Female
50061,22/08/24 11:40,India,Null,Null,Python: Mid-level | FAST API: Junior | AWS: Mid-level,Good,Junior,99,Null,Male
50075,22/08/24 13:21,India,"LLM , RAG and Python Interview",Null,LLM : Junior | RAG: Junior | Python: Mid-level,Average,Senior,96,Null,Male
50136,22/08/24 21:53,India,Null,Null,LLM: Junior | RAG: Mid-level | Python: Junior,Good,Senior,86,Null,Female
50045,22/08/24 6:14,India,"Python, AWS and Fast API Interview",Null,Python: Mid-level | AWS: Junior | Fast API: Junior,Good,Senior,100,Null,Male
50047,22/08/24 7:03,Italy,"Python, JavaScript and JSON Interview",Null,Python: Junior | JavaScript: Junior | JSON: Junior,Average,Senior,Null,TRUE,Male
50051,22/08/24 8:31,Germany,"JSON, Python and Java Script Interview",Null,JSON: Not experienced | Python: Not experienced | Java Script: Not experienced,Null,Mid-level,56,Null,Male
6867,22/09/23 11:00,Nigeria,Null,Null,Python: Junior,Good,Null,100,TRUE,Male
6859,22/09/23 7:51,Nigeria,Null,Null,Laravel: Senior | PHP: Senior | MySQL: Mid-level,Good,Null,100,TRUE,Not determined
54325,22/09/24 10:19,India,"React, Next.js, Typescript and Axios Interview",Null,React: Mid-level | Next.js: Junior | Typescript: Junior | Axios: Junior,Average,Senior,56,Null,Male
54330,22/09/24 11:22,India,"React, Typescript, Next.js and Axios Interview",Null,React: Junior | Typescript: Junior | Next.js: Not experienced | Axios: Junior,Average,Senior,97,Null,Male
54353,22/09/24 15:56,India,Null,Null,LLM: Mid-level | RAG: Junior | Python: Mid-level | FastAPI: Junior,Good,Mid-level,99,TRUE,Male
54363,22/09/24 17:41,India,"Python, Fast API and AWS Interview",Null,Python: Junior | Fast API: Mid-level | AWS: Junior,Good,Mid-level,98,Null,Male
54371,22/09/24 19:43,India,Null,Null,LLM: Junior | RAG: Junior | Python: Junior | FastAPI: Junior,Average,Junior,98,Null,Male
54306,22/09/24 5:39,India,Null,Null,React: Mid-level | Next.js: Mid-level | Typescript: Junior | Axios: Mid-level,Good,Mid-level,100,Null,Male
54308,22/09/24 5:58,India,Null,Null,LLM: Junior | RAG: Junior | Python: Junior | FastAPI: Not experienced,Average,Junior,97,Null,Female
54315,22/09/24 7:30,India,"JAVA, Python and Angular Interview",Null,JAVA: Junior | Python: Mid-level | Angular: Mid-level,Good,Junior,100,TRUE,Female
54319,22/09/24 9:21,India,Null,Null,Python : Senior | FastAPI : Junior | AWS : Mid-level,Good,Mid-level,100,TRUE,Male
10828,22/10/23 0:37,India,Null,Null,Computer Vision: Mid-level,Good,Null,55,TRUE,Male
10864,22/10/23 19:11,United States,Null,Null,Machine Leaning: Senior | AI research: Mid-level | Quantization: Junior,Good,Null,100,TRUE,Male
60981,22/10/24 0:12,Colombia,FullStack (.NET+Angular) Engineer,"C#, EntityFramework, .NET Core, Windows Services, JavaScript, HTML5, CSS3, Angular, Ionic, SOA Architecture Design, Clean Architecture (Onion), Java, JEE, Hibernate, PHP, Python, SAP B1 Development, .NET",Angular: Junior | C#: Junior,Average,Junior,94,Null,Male
60988,22/10/24 1:40,United States,Senior API Developer,"C++, C#, Objective-C, C, Java, JNI, JavaScript, RTSP, WebRTC, Mobile App Development, Encryption Technologies, Object Oriented Design, Agile Development Cycles, Web Development, Flash, Unity, ASP.NET, Python",Golang: Not experienced | LangChain: Not experienced | GuardRails: Not experienced | SDK Development: Not experienced,Not Experienced,Mid-level,72,Null,Male
61055,22/10/24 10:37,India,DevOps Engineer,Null,Devops: Junior | Kubernetes: Junior | AWS: Junior,Good,Not experienced,87,Null,Female
61053,22/10/24 10:50,India,DevOps Engineer,"Linux, AWS, Git, GitHub, Jenkins, Maven, Ansible, Apache Tomcat, Terraform, Docker, Bash Scripting, Kubernetes, Prometheus, Grafana, CloudWatch, SonarQube, Jira, Shell Scripting, Amazon ECS, DevOps",Kubernetes: Junior | AWS: Junior,Average,Mid-level,96,Null,Male
61063,22/10/24 10:55,United Arab Emirates,Senior Software Engineer,"Ruby, Ruby on Rails, Python, Django, NodeJS, ExpressJS, PostgreSQL, MySQL, MongoDB, Redis, RabbitMQ, JavaScript, Tailwind CSS, ReactJS, HTML, CSS, Bootstrap, TypeScript, Elasticsearch, REST APIs, DevOps, CI/CD, AWS, Digital Ocean, RSpec/Capybara, Git/Github, Bitbucket, Docker, Heroku, GitLab, YAML",Python: Not experienced | SQL: Not experienced | AWS: Not experienced,Not Experienced,Senior,Null,Null,Male
61069,22/10/24 11:14,India,DevOps Engineer,Null,Devops: Not experienced | Kubernetes: Not experienced | AWS: Not experienced,Below Average,Not Experienced,54,Null,Female
61082,22/10/24 12:50,India,Senior DevOps Engineer,"GCP, AWS, OpenShift, GKE, Docker Swarm, Kubernetes, EKS, Ansible, Terraform, CloudFormation, Jenkins, GitLab CI, Argo CD, UrbanCode, Spinnaker, Maven, Aqua, Cucumber, SonarQube, Nexus, JFrog, ECR, Git, Subversion, GitLab, Bitbucket, ELK, Nagios, CloudWatch, Splunk, Grafana, Apache Tomcat, Nginx, MySQL, PostgreSQL, Shell Scripting, PowerShell, YAML, KVM, Hyper-V, Istio, Agile, SDLC, JIRA, Process Automation",Kubernetes: Junior | AWS: Junior | DevOps: Junior,Average,Senior,98,Null,Male
61089,22/10/24 13:06,India,Senior Software Engineer,"C/C++, Swift, JavaScript, iOS, React.js, Next.js, Nest.js, Node.js, Express, React Native, AWS, Python",AWS: Junior | Fast API: Not experienced | Web Sockets: Junior,Average,Senior,86,Null,Male
61096,22/10/24 13:35,India,DevOps Engineer,Null,Devops: Mid-level | Kubernetes: Junior | AWS: Junior,Good,Mid-level,99,Null,Male
61092,22/10/24 13:36,India,Senior Engineer (Angular),"Angular, JavaScript, TypeScript, HTML5, CSS3, Bootstrap, Git",JavaScript: Junior | Angular: Junior | TypeScript: Junior | Firebase: Not experienced,Average,Mid-level,99,Null,Male
61103,22/10/24 14:42,India,DevOps Engineer,Null,Devops: Junior | Kubernetes: Junior | AWS: Junior,Average,Senior,92,Null,Male
61115,22/10/24 15:54,India,Senior Software Engineer,Null,Python: Junior | AWS: Junior | Fast API: Not experienced | Web Sockets: Junior,Average,Mid-level,97,Null,Male
61125,22/10/24 16:34,India,DevOps Engineer,Null,Devops: Junior | Kubernetes: Mid-level | AWS: Mid-level,Good,Senior,11,Null,Male
61127,22/10/24 17:06,Pakistan,Senior Engineer (Angular),"Angular, JavaScript, TypeScript, Angular Material UI, Node JS, SQL, Bootstrap, Socket.IO, Google Maps, Gridster, PrimeNG, Express, Firebase, Postgres, jQuery, HTML 5, CSS, WordPress, Web API's, Angular SSR, MQTT",TypeScript: Not experienced | Angular: Junior | Firebase: Junior,Average,Junior,89,Null,Male
61134,22/10/24 17:47,United States,LLM Engineer,Null,Python: Junior | LLM: Mid-level | AWS: Not experienced | FastAPI: Junior,Good,Junior,97,Null,Male
61153,22/10/24 19:44,Turkey,Frontend Developer,"HTML, CSS, Tailwind CSS, JavaScript, WordPress, Bootstrap, React.js, Python, Django, Git/Github, PostgreSQL, Material-UI, React Native, MySQL, Three.js, Leaflet, React Redux, Communication",HTML: Not experienced | Tailwind CSS: Junior | HTMX: Not experienced,Average,Not Experienced,71,Null,Female
60995,22/10/24 2:51,Egypt,Frontend Developer,"JavaScript, Python, React.js, Zustand, TanStack Query, React Hook Form, Zod, i18next, Next.js, Solid.js, Astro.js, HTML, CSS, FastAPI, Pydantic, PostgreSQL, MongoDB, Docker, Git, Linux, RabbitMQ, NumPy, Matplotlib, HTML5",JavaScript: Junior | Python: Junior | React.js: Junior | Zustand: Junior | TanStack Query: Junior | React Hook Form: Junior | Zod: Junior | i18next: Junior | Next.js: Junior | Solid.js: Junior | Astro.js: Junior | HTML: Junior | CSS: Junior | FastAPI: Junior | Pydantic: Junior | PostgreSQL: Junior | MongoDB: Junior | Docker: Junior | Git: Junior | Linux: Junior | RabbitMQ: Junior | NumPy: Junior | Matplotlib: Junior | HTML5: Junior | Tailwind CSS: Mid-level | HTMX: Junior,Good,Not Experienced,94,Null,Male
61172,22/10/24 20:57,Brazil,Senior Software Engineer (Angular),Null,TypeScript: Junior | Angular: Junior | Firebase: Junior,Average,Mid-level,9,Null,Not determined
61176,22/10/24 21:33,United States,Null,Null,Java: Junior | AWS: Junior | Python: Not experienced | C#: Junior,Average,Senior,99,Null,Male
61181,22/10/24 21:59,United States,Senior API Developer,"JavaScript, React, Angular, React Native, Tailwind CSS, Python, Django, Fast API, Node.js, Kafka, MySQL, PostgreSQL, MongoDB, Redis, AWS, Azure, Docker, Kubernetes, Jenkins, CI/CD, Linux, Jest, Mocha, Cypress, TDD, Jira, Confluence, GitHub, Elasticsearch",Python: Junior | Golang: Junior | LangChain: Junior | GuardRails: Junior,Average,Senior,Null,Null,Male
61191,22/10/24 23:51,Argentina,Senior API Developer,"TypeScript, NodeJS, React, Postgres, AWS RDS, Prisma ORM, GraphQL, Redis, GitHub Actions, AWS ECS, New Relic, AWS CloudWatch, HubSpot, Salesforce, NestJS, MongoDB, Azure DevOps, Jenkins, Kubernetes, Datadog, Bitbucket Pipelines, Terraform, Docker, Google Calendar Integration, PHP7, Laravel, MySQL, Python, CircleCI, Grafana, PHPv5.6, CakePHP, Bootstrap, jQuery, Confluence, OpenAPI",Python: Junior | Golang: Junior | LangChain: Not experienced | GuardRails: Not experienced | SDK development: Mid-level,Good,Junior,99,Null,Male
61010,22/10/24 5:05,Colombia,Null,Null,.NET: Not experienced | Angular: Junior | C#: Junior,Average,Not Experienced,79,Null,Male
61011,22/10/24 5:21,India,Senior Engineer (Angular),"Angular, NodeJS, JavaScript, HTML, CSS, Bootstrap, PrimeNG, TypeScript, Ionic, Cordova, Capacitor, CleverTap, Firebase, Azure Repos, AWS Cognito, AWS Lambda, AWS CloudWatch, AWS CodeCommit, Visual Studio Community, Visual Studio Code, Trello, MS Office, Git, Jira, Microsoft Windows, macOS",TypeScript: Junior | Angular: Junior | Firebase: Junior,Excellent,Not Experienced,80,Null,Male
61017,22/10/24 6:37,Egypt,Senior Engineer (Angular),"Angular, Restful APIs, Webhooks, Observables, Promises, WebSockets, Backend, DevOps, Cloud Computing, UI/UX, Graphic Design, AR/VR, IoT, Blockchain, AI, Adobe XD, Angular Material, JavaScript, TypeScript, RxJS, Testing, Cypress, .NET, Tailwind CSS, WCAG 2.2 Level AA, WAI-ARIA, Redux, NgRx, Ionic, PrimeNG, NestJS, PostgreSQL, Stripe, Shippo, Firebase, Git, Python, Jest, Java, HL7, NX Monorepo, Microfrontends, Webpack's Module Federation, ExtJS, DevExpress, jQuery, C#, ASP.NET, HTML, CSS, Google Maps, Jasmine, Karma, Bootstrap, Figma, Syncfusion",TypeScript: Junior | Angular: Junior | Firebase: Junior,Average,Mid-level,79,Null,Male
61039,22/10/24 9:18,Egypt,Senior Software Engineer,"Ruby, Golang, Java, Python, R, C++, HTML5, JavaScript, SQL, Sprint Boot, AWS, Terraform, Elastic Search, Rabbit MQ, GraphQL, Automation Test, GitHub Actions, Multistep API Test, Newman, Docker, MySQL Database, Redis, Postgres, Vue.js, Node.js, Git, Hadoop, Spark, Linux Systems, Microservice Systems, Monolithic Projects, Testing using Stubs",Python: Not experienced | SQL: Junior | AWS: Junior,Good,Senior,80,Null,Male
3229,22/11/23 0:20,Bangladesh,Null,Null,angularjs: Junior,Below average,Null,20,TRUE,Male
13346,22/11/23 11:59,India,Null,Null,Technical Documentation: Senior | Markdown: Junior | Rest API: Mid-level,Below average,Junior,64,Null,Male
13360,22/11/23 14:38,Bangladesh,Null,Null,React: Mid-level | Nodejs: Mid-level | Javascript: Mid-level,Good,Mid-level,97,TRUE,Male
15400,22/12/23 17:05,India .,Null,Null,Flutter: Senior | Android Native: Senior | Java Spring boot: Junior,Average,Mid-level,100,TRUE,Male
15405,22/12/23 18:34,United States,Null,Null,Large Language Models: Mid-level | Natural Language Processing: Senior | Deep Learning: Junior | Machine Learning: Mid-level | Python: Mid-level,Average,Junior,61,Null,Male
14109,22/12/23 23:59,Egypt,Null,Null,C#: Mid-level | SQl Server: Mid-level | Asp.Net Web API: Junior,Good,Not experienced,Null,Null,Male
18680,23/01/24 0:03,United States,Null,Null,Python: Mid-level | SQL: Senior | AWS: Senior,Average,Junior,100,TRUE,Female
18689,23/01/24 0:22,United States,Null,Null,Spring Boot: Senior | AWS: Mid-level | React: Senior,Good,Senior,100,TRUE,Male
18695,23/01/24 0:52,United States,Null,Null,python: Junior | java: Mid-level | leadership: Mid-level,Excellent,Junior,100,Null,Female
18843,23/01/24 10:22,India,Null,Null,Nodejs: Mid-level | DataStructures: Mid-level | React Js: Mid-level,Below Average,Not experienced,83,TRUE,Male
18869,23/01/24 12:39,India,Null,Null,Java: Senior | Python: Mid-level | Scala: Senior | AWS: Senior | React: Senior,Good,Senior,100,TRUE,Female
18875,23/01/24 12:48,India,Null,Null,react: Mid-level | angular: Mid-level | node: Senior,Average,Senior,100,TRUE,Male
18886,23/01/24 14:20,India,Null,Null,Java: Junior | Spring Boot: Junior | Microservices: Junior,Below Average,Not experienced,100,Null,Not determined
18912,23/01/24 15:25,India,Null,Null,React.js: Mid-level | Node.js: Junior | Javascript: Mid-level,Below Average,Mid-level,85,TRUE,Male
15903,23/01/24 15:47,United States,CUSTOM,Null,Java: Mid-level | Spring: Junior | microservices: Senior,Average,Not experienced,Null,TRUE,Male
17560,23/01/24 15:54,Canada,Null,Null,Python: Mid-level | Data Structures: Mid-level | Algorithms: Mid-level,Good,Mid-level,90,TRUE,Male
18917,23/01/24 16:02,India,Null,Null,Java: Mid-level | Spark: Mid-level | Springboot: Mid-level,Average,Junior,Null,TRUE,Male
18933,23/01/24 16:53,Null,Null,Null,Data Structure: Mid-level | Algorithms: Mid-level | Python: Junior,Excellent,Null,Null,Null,Male
18955,23/01/24 17:48,Null,Null,Null,Python: Mid-level | Data Structure: Mid-level | Algorithms: Junior,Good,Null,Null,Null,Not determined
18973,23/01/24 19:02,India .,Null,Null,python: Mid-level | react js: Senior | javascript: Senior | node js: Senior,Good,Mid-level,100,TRUE,Male
19045,23/01/24 23:29,United States,Null,Null,Python: Junior | Testing: Mid-level | C++: Junior,Average,Mid-level,96,Null,Male
16705,23/01/24 4:40,United States,Null,Null,Python: Senior | DSA: Mid-level | Java: Mid-level,Good,Senior,100,TRUE,Female
17173,23/01/24 5:52,United States,Null,Null,Java: Mid-level | React: Senior | AWS: Senior,Good,Senior,95,TRUE,Female
18808,23/01/24 7:07,United States,Null,Null,React: Mid-level | Javascript: Junior | SQL: Mid-level,Good,Mid-level,99,TRUE,Male
18814,23/01/24 8:58,India,Null,Null,Flutter : Senior | Kotlin: Mid-level | Java: Junior,Below Average,Not experienced,Null,Null,Male
25382,23/02/24 10:01,Nepal,Null,Null,Microsoft Playwright: Mid-level | Quality Assurance: Senior | Mobile App testing: Mid-level | Selenium Webdriver: Mid-level | Devops: Junior,Average,Junior,100,Null,Male
25390,23/02/24 10:15,France,Null,Null,Data Structure and Algorithm: Mid-level | Python: Senior | Machine Learning: Senior,Average,Junior,89,TRUE,Male
25403,23/02/24 11:06,Null,QA-1,Null,Automation Testing: Mid-level | Manual Testing: Mid-level | Mobile Application Testing: Mid-level | UI/UX Test Automation: Not experienced,Below Average,Null,Null,Null,Male
25407,23/02/24 11:56,India,Null,Null,Nodejs: Senior | DSA: Mid-level | SQL: Senior,Good,Mid-level,95,TRUE,Male
25424,23/02/24 12:11,United States,Null,Null,Python: Not experienced | Django: Not experienced | Rest API: Junior,Below Average,Mid-level,73,Null,Female
25431,23/02/24 12:42,Null,QA-1,Null,Automation Testing: Junior | Manual Testing: Junior | Mobile Application Testing: Junior | UI/UX Test Automation: Mid-level,Below Average,Null,Null,Null,Male
25455,23/02/24 14:23,Colombia,Null,Null,React: Junior | Typescript: Junior | React Native: Junior,Average,Junior,82,Null,Male
25475,23/02/24 15:10,Bangladesh,Null,Null,NestJs: Junior | NextJs: Junior | Angular: Junior,Good,Junior,Null,Null,Male
25479,23/02/24 15:26,Brazil,Null,Null,react: Junior | vtex: Mid-level | node: Junior,Average,Junior,58,Null,Male
25486,23/02/24 16:22,Paraguay,Null,Null,react: Mid-level | node js: Senior | python: Senior,Good,Mid-level,100,TRUE,Male
25488,23/02/24 16:27,Dominican Republic,Null,Null,react.js: Mid-level | typescript: Junior | node: Junior,Average,Junior,100,Null,Male
25501,23/02/24 17:09,Null,QA-1,Null,Automation Testing: Senior | Manual Testing: Mid-level | Mobile Application Testing: Senior | UI/UX Test Automation: Senior,Average,Null,98,Null,Not determined
25538,23/02/24 18:57,India,Null,Null,Python: Mid-level | JavaScript: Mid-level | ReactJS: Senior,Good,Senior,100,TRUE,Male
25330,23/02/24 2:31,Saudi Arabia,Null,Null,"c#: Mid-level | Java: Mid-level | Html, CSS, JavaScript, jQuery, Angular: Senior",Average,Not experienced,Null,TRUE,Male
9289,23/02/24 21:58,Nigeria,Null,Null,Apache Spark: Senior,Average,Null,Null,TRUE,Male
25341,23/02/24 4:06,United States,Null,Null,java: Junior | python: Mid-level | html: Junior,Below Average,Junior,26,Null,Female
25339,23/02/24 4:14,El Salvador,Null,Null,JavaScript: Not experienced | React.js: Junior | Strapi: Junior | CSS: Junior | Quickbooks: Mid-level,Average,Not experienced,87,Null,Male
25392,23/02/24 9:57,Null,QA-1,Null,Automation Testing: Senior | Manual Testing: Mid-level | Mobile Application Testing: Mid-level | UI/UX Test Automation: Senior,Good,Null,Null,Null,Male
30937,23/03/24 1:42,Null,CUSTOM,Null,Java: Junior | Python: Not experienced | DSA: Junior,Below Average,Junior,100,Null,Female
30993,23/03/24 10:34,India,Null,Null,Core java: Mid-level | Spring Boot: Junior | MySQL: Junior,Average,Mid-level,18,Null,Male
31000,23/03/24 11:19,Null,CUSTOM,Null,Javascript : Junior | TypeScript : Junior | DSA : Junior,Average,Senior,100,Null,Male
31012,23/03/24 13:16,India .,Null,Null,React Js: Senior | Node Js: Senior | DSA: Senior | Mysql: Senior | Springboot: Senior,Good,Senior,100,TRUE,Female
31015,23/03/24 13:29,Null,CUSTOM,Null,DSA: Not experienced | Spring Boot: Not experienced | Java: Not experienced,Below Average,Not experienced,Null,Null,Not determined
31041,23/03/24 18:41,India,Null,Null,C++: Junior | python: Mid-level | java: Mid-level,Good,Mid-level,95,Null,Male
30965,23/03/24 6:54,India,Null,Null,Java: Senior | Spring-boot: Senior | Data Structure & Algorithm: Senior,Below Average,Senior,100,TRUE,Male
30970,23/03/24 7:16,India,Null,Null,React.js: Junior | data structures and algorithms: Mid-level | Node.js: Mid-level,Average,Mid-level,98,Null,Male
36014,23/04/24 11:17,Null,CUSTOM,Null,Python : Mid-level | Vuejs : Not experienced | Machine learning : Junior,Good,Mid-level,82,Null,Male
36016,23/04/24 11:25,India,Null,Null,Swift : Mid-level | ios : Junior | data structure and algorithms : Junior,Average,Junior,84,TRUE,Male
36020,23/04/24 11:30,Null,CUSTOM,Null,Swift : Junior | iOS : Junior,Average,Junior,Null,Null,Not determined
36095,23/04/24 17:32,Null,CUSTOM,Null,Swift : Junior | iOS : Junior,Below Average,Mid-level,Null,Null,Male
36108,23/04/24 19:06,Null,CUSTOM,Null,Swift : Mid-level | iOS : Junior,Average,Not experienced,95,TRUE,Male
36110,23/04/24 19:16,Null,CUSTOM,Null,Python : Junior | Vuejs : Not experienced | Machine learning : Junior,Good,Junior,92,Null,Male
36123,23/04/24 20:58,Null,Full stack engineer (python),Null,Python : Junior | Vuejs : Mid-level | Machine learning : Junior,Good,Junior,74,Null,Male
35971,23/04/24 6:01,Null,CUSTOM,Null,Swift : Junior | Objective C : Junior,Average,Not experienced,22,Null,Male
40796,23/05/24 11:08,Nigeria,Null,Null,English Grammar (theoretical): Junior | English Semantics (theoretical): Junior | English Pragmatics (theoretical): Junior,Average,Null,61,Null,Male
40839,23/05/24 14:04,Indonesia,Null,Null,Go: Mid-level | Python: Junior | Laravel: Mid-level | Postgres: Junior,Average,Not experienced,98,Null,Male
40896,23/05/24 18:33,Thailand,Null,Null,English Grammar: Not experienced | Proofreading: Junior | English: Junior,Average,Null,Null,Null,Not determined
40924,23/05/24 22:24,United States,Null,Null,English Grammar (theoretical): Junior | English Semantics (theoretical): Junior | English Pragmatics (theoretical): Junior,Good,Null,Null,Null,Male
40733,23/05/24 5:44,Malaysia,Null,Null,English Grammar: Junior | Proofreading: Mid-level | English: Junior,Average,Null,93,Null,Female
40765,23/05/24 8:32,India,Null,Null,Creative Writing: Mid-level | Proofreading : Mid-level,Good,Null,100,TRUE,Female
40774,23/05/24 9:40,India,Null,Null,Creative Writing: Mid-level | Proofreading : Mid-level,Good,Null,99,TRUE,Female
2758,23/06/23 9:42,Pakistan,Null,Null,MERN: 8/10 | Ruby on Rails: 8/10 | React: 7/10,08-Oct,Null,55,Null,Male
45393,23/06/24 18:02,India,CUSTOM,Null,DevOps: Junior | AWS: Junior | Python: Junior | Terraform: Junior,Below Average,Not experienced,86,Null,Female
47188,23/07/24 12:09,Brazil,Null,Null,Python: Junior | FastAPI: Junior | EKS: Not experienced,Average,Junior,88,Null,Male
47206,23/07/24 14:37,Brazil,Null,Null,React Native: Mid-level | Typescript: Junior | Node.js: Junior,Good,Junior,98,Null,Male
47237,23/07/24 19:12,India,Null,Null,LLM: Junior | Python: Junior | RAG: Junior,Average,Senior,97,Null,Male
5559,23/08/23 12:33,Null,"Full Stack (Vue.js, Javascript and .Net)",Null,Javascript: Mid-level | Vue.js: Mid-level | .Net: Expert,Excellent,Null,98,TRUE,Male
